"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene"
44.764647396271,1.53232649621153,0.455130809806945,3.36678261105089,0.000760506130277828,0.014125335299763,"ENSGALG00000049267"
6.62129469354555,-1.47628800118681,0.443273417189506,-3.3304230390059,0.000867141309117871,0.0155239540155574,"ENSGALG00000010822"
14.1178128366119,-1.40080423543115,0.420640968719548,-3.33016596004728,0.000867942353614642,0.0155239540155574,"ENSGALG00000015382"
6.95359948740216,-1.61273517329639,0.488273528979409,-3.30293386304872,0.000956789508356394,0.0165959311710126,"ENSGALG00000004141"
9.43102491436106,1.16641343251212,0.355897879601751,3.27738235984249,0.00104774380346936,0.0176663294379955,"ENSGALG00000052021"
12.0944446904905,1.51236783118747,0.462287723996921,3.27148603062959,0.00106983873743847,0.0179128587804443,"ENSGALG00000053121"
7.49175819599021,-1.24728915183347,0.381581380651935,-3.26873693287254,0.00108028689023385,0.0180158778901127,"ENSGALG00000018946"
6.40171848610193,-1.33045891533188,0.407775742816581,-3.26272206910141,0.00110347680810829,0.0183297330788443,"ENSGALG00000053495"
7.56888251532447,-1.46478401799009,0.451018419663886,-3.24772548997378,0.0011633144567703,0.0190223456542255,"ENSGALG00000048114"
264.436347916792,-1.02883903756432,0.318337693756487,-3.2319108221954,0.00122965424841015,0.0198173960860491,"ENSGALG00000034741"
13.1611806721056,1.04730722195176,0.324210059599721,3.23033536727636,0.00123645090452911,0.0198887217883843,"ENSGALG00000029836"
10.2987118459046,1.34926495890746,0.420177978713147,3.21117485271306,0.00132193473068181,0.0207271953052791,"ENSGALG00000050913"
32.7321405653638,1.229258097747,0.383768773836918,3.20312172732786,0.0013594650530914,0.0211574630758019,"ENSGALG00000048259"
12.9253042948036,1.07675228391774,0.337096195237054,3.19419886409737,0.00140219489678652,0.0216604062432887,"ENSGALG00000016286"
57.9285254248755,1.59826279709049,0.502577011753012,3.18013510310722,0.00147206403605789,0.0224720821955807,"ENSGALG00000041833"
26.0783461980842,-1.26034882484582,0.39778033042203,-3.16845436653099,0.00153251805326407,0.0232258856184384,"ENSGALG00000000558"
7.96455316719813,1.83481745943102,0.580972301391581,3.15818405634168,0.00158755289769203,0.0237171638152976,"ENSGALG00000021136"
152.173868709521,1.14704807057117,0.363508671941774,3.1554902512887,0.00160228620805393,0.0238947161889074,"ENSGALG00000033535"
88.1227591930662,-1.54500813951219,0.489782507826427,-3.15447798731866,0.00160785507319836,0.0239208029650556,"ENSGALG00000051748"
11.1974459390042,1.01288355983977,0.321357902922703,3.15188626334608,0.00162219447260838,0.0240420111898859,"ENSGALG00000027587"
666.134820217283,-1.15187129369687,0.367030437768138,-3.13835359459898,0.00169899786104627,0.0247216713918242,"ENSGALG00000028982"
7.45583259742611,-1.23968296596645,0.395247089809749,-3.13647588540922,0.00170991498015758,0.0248018749329598,"ENSGALG00000048323"
3.34446681204637,-1.96880319301236,0.628754723400028,-3.13127380159618,0.0017404980745059,0.0250512280542506,"ENSGALG00000005434"
4.3384944146334,3.11148068710696,0.99345496949016,3.13197958907364,0.00173631945838807,0.0250512280542506,"ENSGALG00000046160"
225.345007388134,-1.19701025849022,0.386008178209148,-3.10099714478498,0.00192870150336709,0.0269199876222876,"ENSGALG00000052887"
6.19860039734947,-1.22857277307894,0.397609936976589,-3.08989453940955,0.00200227576964921,0.0275120234131079,"ENSGALG00000051152"
25.4087375462132,-1.26205528282334,0.40880758429506,-3.0871621058587,0.00202077363993158,0.0276755260058221,"ENSGALG00000016580"
4.86228240351308,-1.59649973091161,0.520141100857487,-3.06935892641377,0.00214518693080068,0.0289074707936088,"ENSGALG00000053413"
132.322426851966,1.10596232590199,0.360957004078175,3.06397247707226,0.00218419003516245,0.0291617356088921,"ENSGALG00000027822"
5.87812977861585,-1.09218068247937,0.357527483014316,-3.05481601937617,0.00225198622095647,0.0297609161063096,"ENSGALG00000055140"
11.7972672591282,-1.00084947690558,0.329480046865774,-3.03766339244607,0.00238420111493808,0.0310798306956614,"ENSGALG00000048204"
4.80549957119504,1.5799332155693,0.521740251040132,3.0281988257942,0.0024601616530355,0.0318227695088486,"ENSGALG00000028659"
6.20816983875102,1.16069101250492,0.383985416089263,3.02274764579886,0.00250491033403198,0.032153696001572,"ENSGALG00000028816"
13.8805000511494,1.020942419087,0.337951574844707,3.02097251523723,0.00251964230159745,0.0322933834178002,"ENSGALG00000048528"
6.05996953982129,-1.33651665027584,0.443299520510138,-3.01492915836637,0.00257039284213925,0.0326940718063458,"ENSGALG00000049600"
8.61630039452813,1.04273212985615,0.34593667389797,3.0142283502549,0.00257633813858743,0.0327334993129348,"ENSGALG00000038328"
3.56840415316064,-2.73278259116121,0.909451456017011,-3.00486911432257,0.00265695156398778,0.0334505423655112,"ENSGALG00000053380"
